267,Clara,Yañes,Sánchez,49,25,Calle:Luis Saviñón Colonia:Del Valle Norte Alcaldia:Benito Juárez C.P:03103,Nuevo Rumbo-Nuevo Amanecer-Fauna,Viaje en el tiempo-Conciencia Colectiva-Teletón-Tecnologia para todos-TerraMar-Caras Inocentes-Unidad-Saber más-MAGA-Sembrando Oportunidades-Aprendizaje Dinamico-Orbia-Vuelo al desarrollo-Clonación-Club Inclusivo-Ciencia T-Convivencia Internacional-Metro-Mundo Tecnologico-viendo hacia el futuro-ProTierra-Don Gato-Langosta-Cerebros Exploradores-Apoyo comunitario
268,Daniela,Flores,Flores,35,4,Calle:La Morena Colonia:Del Valle Norte Alcaldia:Benito Juárez C.P:03103,Cometa-Vista hacia el futuro,Paperclip-Cerebros Exploradores
269,Leonardo,Palacios,Mao,27,1,Calle:Providencia Colonia:Del Valle Norte Alcaldia:Benito Juárez C.P:03103,Fauna-Cometa,Clonación
270,Ramon,Wilkins,Hazel,32,2,Calle:Parroquia Colonia:Del Valle Sur Alcaldia:Benito Juárez C.P:03104,ONG,Integración Familiar-Orbia
271,Miguel,Wilson,Villa,44,22,Calle:Adolfo Prieto Colonia:Del Valle Sur Alcaldia:Benito Juárez C.P:03104,Nuevo Amanecer,Cerebros Exploradores-viendo hacia el futuro-Unidad-Caras Inocentes-Ciencia T-Hazlo Posible-Langosta-Mundo Tecnologico-Viaje en el tiempo-Alimentemos al mundo-Laguna-Conciencia Colectiva-Paperclip
272,Grasiela,Michaels,Davis,36,7,Calle:Moras Colonia:Del Valle Sur Alcaldia:Benito Juárez C.P:03104,Internacional,Saber más-Calidad de vida-Langosta-MAGA-Club Inclusivo-Apoyo comunitario-Integración Familiar
273,Luis,Torres,Flores,27,9,Calle:Bufalo Colonia:Del Valle Sur Alcaldia:Benito Juárez C.P:03104,Flora-Internacional-Fauna,Teletón-Mundo Tecnologico-ProTierra-Integración Familiar-Cerebros Exploradores-Clonación
274,Lorena,Morrissey,Reyes,43,21,Calle:Amores Colonia:Del Valle Centro Alcaldia:Benito Juárez C.P:03100,ONG-Mundo Educa-Internacional,Laguna-Integración Familiar-ProTierra-Anticorrupcion-Orbia-Ciencia T-Pureza-Luciernaga-Cerebros Exploradores-Unidad-Teletón-Rápido y Eficaz-MAGA-Saber más
275,Martin,Johnson,Sumner,28,3,Calle:Roberto Gayol Colonia:Del Valle Centro Alcaldia:Benito Juárez C.P:03100,Cometa-Nuevo Rumbo,Teletón-CEMEX-Mundo Tecnologico
276,Annie,Almazo,Smith,63,39,Calle:Jesús Urquiaga Colonia:Del Valle Norte Alcaldia:Benito Juárez C.P:03103,Escuela Global-Internacional-Fauna,TerraMar-Saber más-Club Inclusivo-Revolucion Tecnologica-Rápido y Eficaz-Metro-Convivencia Internacional-Pureza-Tecnologia para todos-Orbia-Luciernaga-Aprendizaje Dinamico-Integración Familiar-Apoyo comunitario-Conciencia Colectiva-Sembrando Oportunidades-viendo hacia el futuro-Clonación-Laguna-Reconstruccion-Hazlo Posible-Alimentemos al mundo-Ciencia T-Mundo Tecnologico-Anticorrupcion-Don Gato-Langosta-Calidad de vida-Teletón-Paperclip-ProTierra-CEMEX-Caras Inocentes-Sputnik-Vuelo al desarrollo-Viaje en el tiempo-MAGA
277,Nepamuceno,Palacios,Martínez,58,20,Calle:Calle San Borja Colonia:Del Valle Centro Alcaldia:Benito Juárez C.P:03100,Mundo Educa-Cometa,Sputnik-Anticorrupcion-Unidad-Paperclip-Tecnologia para todos-Luciernaga-Langosta-Convivencia Internacional-Ciencia T-Aprendizaje Dinamico-Apoyo comunitario-Pureza-Vuelo al desarrollo
278,Grasiela,Morrissey,Rickles,41,22,Calle:Angel Urraza Colonia:Del Valle Centro Alcaldia:Benito Juárez C.P:03100,Nuevo Rumbo-Vista hacia el futuro,Hazlo Posible-Calidad de vida-Convivencia Internacional-Mundo Tecnologico-Rápido y Eficaz-MAGA-Aprendizaje Dinamico-Clonación-TerraMar-CEMEX-Metro-Anticorrupcion-Viaje en el tiempo
279,Kytzia,Davis,Rosillo,44,15,Calle:Escocia Colonia:Del Valle Centro Alcaldia:Benito Juárez C.P:03100,Cometa-Escuela Global-Flora,Unidad-Orbia-Caras Inocentes-Convivencia Internacional-Paperclip-Alimentemos al mundo-Laguna-Mundo Tecnologico-Ciencia T-Sputnik-viendo hacia el futuro
280,Adrián,García,Ramírez,45,15,Calle:Matías Romero Colonia:Del Valle Centro Alcaldia:Benito Juárez C.P:03100,Nuevo Amanecer,Orbia-Convivencia Internacional-Luciernaga-Integración Familiar-Alimentemos al mundo-Paperclip-Sembrando Oportunidades-Anticorrupcion-Sputnik-Metro
281,Kytzia,Curtis,Morales,23,0,Calle:Calle Pitágoras Colonia:Narvarte Poniente Alcaldia:Benito Juárez C.P:03020,Internacional,El trabajador no tiene ningun proyecto histórico
282,Clara,Morales,Hernández,28,6,Calle:Anaxágoras Colonia:Narvarte Poniente Alcaldia:Benito Juárez C.P:03020,Internacional-ONG,Don Gato-Apoyo comunitario-La Raza Cósmica-Langosta-Viaje en el tiempo
283,Anastasio,Rourke,Anderson,41,8,Calle:La Quemada Colonia:Narvarte Oriente Alcaldia:Benito Juárez C.P:03023,ONG,Sembrando Oportunidades-Aprendizaje Dinamico-Saber más-La Raza Cósmica-Clonación-TerraMar-Conciencia Colectiva-Sputnik
284,Angel,Greenwood,Vázquez,54,19,Calle:Petén Colonia:Narvarte Oriente Alcaldia:Benito Juárez C.P:03023,Cometa,Metro-Caras Inocentes-Paperclip-Unidad-Laguna-MAGA-ProTierra-Anticorrupcion-Don Gato-Calidad de vida-Clonación
285,Adrián,Mao,González,60,13,Calle:Baltimore Colonia:Noche Buena Alcaldia:Benito Juárez C.P:03720,ONG-Cometa-Flora,Sembrando Oportunidades-Ciencia T-Caras Inocentes-Paperclip-Teletón-Convivencia Internacional-Revolucion Tecnologica-Aprendizaje Dinamico-Clonación-viendo hacia el futuro-ProTierra-Orbia-Tecnologia para todos
286,Frida,Yañes,Greenwood,57,23,Calle:Hegel Colonia:Polanco V Sección Alcaldia:Miguel Hidalgo C.P:11560,Nuevo Rumbo-Nuevo Amanecer,Cerebros Exploradores-Reconstruccion-Calidad de vida-Sembrando Oportunidades-Vuelo al desarrollo-Clonación-Club Inclusivo-Convivencia Internacional-Paperclip-Tecnologia para todos-Caras Inocentes-Don Gato-Pureza-Anticorrupcion-TerraMar-Hazlo Posible-Aprendizaje Dinamico-Metro
287,Marisol,Escañuela,Greenwood,31,8,Calle:Petrarca Colonia:Polanco V Sección Alcaldia:Miguel Hidalgo C.P:11560,Flora-Cometa,Langosta-Teletón-Hazlo Posible-Anticorrupcion-Metro-Clonación-Unidad
288,Pedro,Hernández,Díaz,45,12,Calle:Temistocles Colonia:Polanco IV Sección Alcaldia:Miguel Hidalgo C.P:11550,Nuevo Amanecer,Sembrando Oportunidades-Reconstruccion-Convivencia Internacional-Saber más-Luciernaga-Clonación-Calidad de vida-Club Inclusivo-Pureza-Integración Familiar
289,Sofia,Rivera,Gómez,55,7,Calle:Aristóteles Colonia:Polanco IV Sección Alcaldia:Miguel Hidalgo C.P:11550,Vista hacia el futuro-Flora,Rápido y Eficaz-Aprendizaje Dinamico-MAGA-Apoyo comunitario-Sembrando Oportunidades
290,Miguel,Almazo,Xu,57,31,Calle:Lafontaine Colonia:Polanco III Sección Alcaldia:Miguel Hidalgo C.P:11540,Mundo Educa-Cometa-Nuevo Rumbo,MAGA-Clonación-Orbia-Unidad-Club Inclusivo-viendo hacia el futuro-Teletón-Don Gato-TerraMar-CEMEX-Calidad de vida-Revolucion Tecnologica-Rápido y Eficaz-Integración Familiar-Saber más-Viaje en el tiempo-Reconstruccion-Apoyo comunitario-Paperclip-Alimentemos al mundo-Luciernaga-La Raza Cósmica-Convivencia Internacional-Conciencia Colectiva-Metro-Vuelo al desarrollo
291,Luis,Rickles,Rosillo,37,5,Calle:Avenida Horacio Colonia:Polanco III Sección Alcaldia:Miguel Hidalgo C.P:11540,Fauna,Revolucion Tecnologica-TerraMar-MAGA
292,Enrique,Morales,Greenwood,21,2,Calle:Sófocles Colonia:Polanco II Sección Alcaldia:Miguel Hidalgo C.P:11530,Flora,Saber más-Reconstruccion
293,Sebastian,Almazo,Gómez,45,15,Calle:Plinio Colonia:Polanco II Sección Alcaldia:Miguel Hidalgo C.P:11530,Vista hacia el futuro,Hazlo Posible-Laguna-Paperclip-Langosta-Vuelo al desarrollo-ProTierra-Revolucion Tecnologica-Clonación-MAGA-CEMEX-Calidad de vida-Tecnologia para todos-Sembrando Oportunidades-Mundo Tecnologico-Don Gato
294,Rodrigo,Jones,Reyes,50,4,Calle:Benito Perez Galdós Colonia:Polanco I Sección Alcaldia:Miguel Hidalgo C.P:11510,ONG,Metro-Pureza
295,Jordan,Almazo,Vázquez,37,19,Calle:Blas Pascal Colonia:Polanco I Sección Alcaldia:Miguel Hidalgo C.P:11510,Flora-Vista hacia el futuro-Mundo Educa,Viaje en el tiempo-Alimentemos al mundo-Don Gato-viendo hacia el futuro-Unidad-Sputnik-Vuelo al desarrollo-Clonación-Luciernaga-TerraMar-Paperclip-Laguna-Aprendizaje Dinamico-Metro-Saber más
296,Saul,Michaels,Rodríguez,53,29,Calle:Alpes Colonia:Lomas de Chapultepec Alcaldia:Miguel Hidalgo C.P:11000,ONG-Vista hacia el futuro-Flora,CEMEX-Don Gato-Laguna-Metro-Aprendizaje Dinamico-Ciencia T-Conciencia Colectiva-ProTierra-Revolucion Tecnologica-Tecnologia para todos-TerraMar-Sputnik-Orbia-Apoyo comunitario-Alimentemos al mundo-Integración Familiar-Teletón-Cerebros Exploradores-Calidad de vida-Paperclip-Saber más-Convivencia Internacional-Rápido y Eficaz-Pureza-MAGA-Viaje en el tiempo
297,Marta,Michaels,Anderson,19,1,Calle:Monte Everest Colonia:Lomas de Chapultepec Alcaldia:Miguel Hidalgo C.P:11000,ONG-Fauna,El trabajador no tiene ningun proyecto histórico
298,Sergio,Williams,Torres,35,11,Calle:Sierra Nevada Colonia:Lomas de Chapultepec Alcaldia:Miguel Hidalgo C.P:11000,Mundo Educa-Escuela Global,CEMEX-Langosta-Revolucion Tecnologica-Ciencia T-Apoyo comunitario-Integración Familiar-Sputnik-Mundo Tecnologico-Cerebros Exploradores-Paperclip-Hazlo Posible
299,Roque,Greenwood,Williams,24,0,Calle:Monte Himalaya Colonia:Lomas de Chapultepec Alcaldia:Miguel Hidalgo C.P:11000,Nuevo Amanecer-Internacional,El trabajador no tiene ningun proyecto histórico
300,Frida,Rodríguez,Byrne,47,28,Calle:Sierra Nevada Colonia:Lomas de Chapultepec Alcaldia:Miguel Hidalgo C.P:11000,Cometa-ONG-Escuela Global,Sembrando Oportunidades-Sputnik-Calidad de vida-Luciernaga-Cerebros Exploradores-Teletón-Tecnologia para todos-Hazlo Posible-Caras Inocentes-Mundo Tecnologico-Laguna-Don Gato-Convivencia Internacional-Anticorrupcion-Vuelo al desarrollo-viendo hacia el futuro-Pureza-Reconstruccion
